sep=;
timestamp;name;ip;port;status;latency_ms
2026-08-07 16:13:10;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:13:10;Wazuh SIEM;10.10.1.162;1514;ONLINE;3,8
2026-08-07 16:13:22;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:13:22;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:13:22;Wazuh SIEM;10.10.1.162;1514;ONLINE;11,0
2026-08-07 16:13:34;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:13:34;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:13:34;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,6
2026-08-07 16:13:45;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:13:45;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:13:45;Wazuh SIEM;10.10.1.162;1514;ONLINE;20,3
2026-08-07 16:13:57;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:13:57;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:13:57;Wazuh SIEM;10.10.1.162;1514;ONLINE;38,0
2026-08-07 16:14:08;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:14:08;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:14:08;Wazuh SIEM;10.10.1.162;1514;ONLINE;3,4
2026-08-07 16:14:20;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:14:20;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:14:20;Wazuh SIEM;10.10.1.162;1514;ONLINE;5,0
2026-08-07 16:14:31;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:14:31;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:14:31;Wazuh SIEM;10.10.1.162;1514;ONLINE;15,7
2026-08-07 16:14:43;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:14:43;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:14:43;Wazuh SIEM;10.10.1.162;1514;ONLINE;3,6
2026-08-07 16:14:54;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:14:54;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:14:54;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,9
2026-08-07 16:15:06;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:15:06;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:15:06;Wazuh SIEM;10.10.1.162;1514;ONLINE;25,0
2026-08-07 16:15:17;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:15:17;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:15:17;Wazuh SIEM;10.10.1.162;1514;ONLINE;56,9
2026-08-07 16:15:29;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:15:29;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:15:29;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,0
2026-08-07 16:15:40;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:15:40;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:15:40;Wazuh SIEM;10.10.1.162;1514;ONLINE;16,7
2026-08-07 16:15:52;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:15:52;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:15:52;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,2
2026-08-07 16:16:03;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:16:03;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:16:03;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,1
2026-08-07 16:16:15;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:16:15;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:16:15;Wazuh SIEM;10.10.1.162;1514;ONLINE;32,0
2026-08-07 16:16:27;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:16:27;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:16:27;Wazuh SIEM;10.10.1.162;1514;ONLINE;13,3
2026-08-07 16:16:38;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:16:38;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:16:38;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,1
2026-08-07 16:16:50;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:16:50;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:16:50;Wazuh SIEM;10.10.1.162;1514;ONLINE;14,1
2026-08-07 16:17:01;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:17:01;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:17:01;Wazuh SIEM;10.10.1.162;1514;ONLINE;8,6
2026-08-07 16:17:13;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:17:13;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:17:13;Wazuh SIEM;10.10.1.162;1514;ONLINE;61,3
2026-08-07 16:17:24;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:17:24;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:17:24;Wazuh SIEM;10.10.1.162;1514;ONLINE;9,8
2026-08-07 16:17:36;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:17:36;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:17:36;Wazuh SIEM;10.10.1.162;1514;ONLINE;44,9
2026-08-07 16:17:47;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:17:47;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:17:47;Wazuh SIEM;10.10.1.162;1514;ONLINE;70,4
2026-08-07 16:17:59;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:17:59;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:17:59;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,8
2026-08-07 16:18:10;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:18:10;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:18:10;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,5
2026-08-07 16:18:22;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:18:22;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:18:22;Wazuh SIEM;10.10.1.162;1514;ONLINE;3,9
2026-08-07 16:18:33;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:18:33;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:18:33;Wazuh SIEM;10.10.1.162;1514;ONLINE;7,0
2026-08-07 16:18:45;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:18:45;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:18:45;Wazuh SIEM;10.10.1.162;1514;ONLINE;11,8
2026-08-07 16:18:56;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:18:56;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:18:56;Wazuh SIEM;10.10.1.162;1514;ONLINE;12,9
2026-08-07 16:19:08;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:19:08;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:19:08;Wazuh SIEM;10.10.1.162;1514;ONLINE;3,7
2026-08-07 16:19:19;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:19:19;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:19:19;Wazuh SIEM;10.10.1.162;1514;ONLINE;3,5
2026-08-07 16:19:31;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:19:31;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:19:31;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,3
2026-08-07 16:19:43;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:19:43;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:19:43;Wazuh SIEM;10.10.1.162;1514;ONLINE;3,9
2026-08-07 16:19:54;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:19:54;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:19:54;Wazuh SIEM;10.10.1.162;1514;ONLINE;29,0
2026-08-07 16:20:06;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:20:06;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:20:06;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,6
2026-08-07 16:20:17;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:20:17;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:20:17;Wazuh SIEM;10.10.1.162;1514;ONLINE;24,2
2026-08-07 16:20:29;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:20:29;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:20:29;Wazuh SIEM;10.10.1.162;1514;ONLINE;24,1
2026-08-07 16:20:40;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:20:40;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:20:40;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,2
2026-08-07 16:20:52;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:20:52;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:20:52;Wazuh SIEM;10.10.1.162;1514;ONLINE;33,2
2026-08-07 16:21:03;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:21:03;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:21:03;Wazuh SIEM;10.10.1.162;1514;ONLINE;3,4
2026-08-07 16:21:15;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:21:15;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:21:15;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,0
2026-08-07 16:21:26;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:21:26;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:21:26;Wazuh SIEM;10.10.1.162;1514;ONLINE;30,0
2026-08-07 16:21:38;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:21:38;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:21:38;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,9
2026-08-07 16:21:49;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:21:49;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:21:49;Wazuh SIEM;10.10.1.162;1514;ONLINE;13,8
2026-08-07 16:22:01;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:22:01;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:22:01;Wazuh SIEM;10.10.1.162;1514;ONLINE;5,2
2026-08-07 16:22:12;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:22:12;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:22:12;Wazuh SIEM;10.10.1.162;1514;ONLINE;51,0
2026-08-07 16:22:24;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:22:24;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:22:24;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,2
2026-08-07 16:22:35;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:22:35;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:22:35;Wazuh SIEM;10.10.1.162;1514;ONLINE;11,7
2026-08-07 16:22:47;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:22:47;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:22:47;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,4
2026-08-07 16:22:59;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:22:59;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:22:59;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,6
2026-08-07 16:23:10;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:23:10;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:23:10;Wazuh SIEM;10.10.1.162;1514;ONLINE;9,6
2026-08-07 16:23:22;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:23:22;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:23:22;Wazuh SIEM;10.10.1.162;1514;ONLINE;28,5
2026-08-07 16:23:33;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:23:33;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:23:33;Wazuh SIEM;10.10.1.162;1514;ONLINE;6,2
2026-08-07 16:23:45;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:23:45;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:23:45;Wazuh SIEM;10.10.1.162;1514;ONLINE;23,6
2026-08-07 16:23:56;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:23:56;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:23:56;Wazuh SIEM;10.10.1.162;1514;ONLINE;11,7
2026-08-07 16:24:08;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:24:08;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:24:08;Wazuh SIEM;10.10.1.162;1514;ONLINE;3,8
2026-08-07 16:24:19;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:24:19;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:24:19;Wazuh SIEM;10.10.1.162;1514;ONLINE;3,9
2026-08-07 16:24:31;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:24:31;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:24:31;Wazuh SIEM;10.10.1.162;1514;ONLINE;24,3
2026-08-07 16:24:42;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:24:42;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:24:42;Wazuh SIEM;10.10.1.162;1514;ONLINE;32,2
2026-08-07 16:24:54;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:24:54;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:24:54;Wazuh SIEM;10.10.1.162;1514;ONLINE;31,7
2026-08-07 16:25:05;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:25:05;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:25:05;Wazuh SIEM;10.10.1.162;1514;ONLINE;31,3
2026-08-07 16:25:17;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:25:17;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:25:17;Wazuh SIEM;10.10.1.162;1514;ONLINE;15,9
2026-08-07 16:25:28;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:25:28;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:25:28;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,8
2026-08-07 16:25:40;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:25:40;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:25:40;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,8
2026-08-07 16:25:52;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:25:52;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:25:52;Wazuh SIEM;10.10.1.162;1514;ONLINE;12,8
2026-08-07 16:26:03;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:26:03;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:26:03;Wazuh SIEM;10.10.1.162;1514;ONLINE;5,9
2026-08-07 16:26:15;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:26:15;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:26:15;Wazuh SIEM;10.10.1.162;1514;ONLINE;11,5
2026-08-07 16:26:26;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:26:26;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:26:26;Wazuh SIEM;10.10.1.162;1514;ONLINE;17,3
2026-08-07 16:26:38;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:26:38;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:26:38;Wazuh SIEM;10.10.1.162;1514;ONLINE;17,5
2026-08-07 16:26:49;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:26:49;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:26:49;Wazuh SIEM;10.10.1.162;1514;ONLINE;9,8
2026-08-07 16:27:01;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:27:01;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:27:01;Wazuh SIEM;10.10.1.162;1514;ONLINE;5,0
2026-08-07 16:27:12;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:27:12;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:27:12;Wazuh SIEM;10.10.1.162;1514;ONLINE;9,1
2026-08-07 16:27:24;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:27:24;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:27:24;Wazuh SIEM;10.10.1.162;1514;ONLINE;7,6
2026-08-07 16:27:35;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:27:35;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:27:35;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,7
2026-08-07 16:27:47;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:27:47;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:27:47;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,7
2026-08-07 16:28:04;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:28:04;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:28:04;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,8
2026-08-07 16:28:15;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:28:15;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:28:15;Wazuh SIEM;10.10.1.162;1514;ONLINE;25,9
2026-08-07 16:28:27;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:28:27;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:28:27;Wazuh SIEM;10.10.1.162;1514;ONLINE;5,0
2026-08-07 16:28:38;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:28:38;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:28:38;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,5
2026-08-07 16:28:50;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:28:50;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:28:50;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,6
2026-08-07 16:29:01;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-07 16:29:01;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-07 16:29:01;Wazuh SIEM;10.10.1.162;1514;ONLINE;3,9
2026-08-07 16:29:01;Laptop Teman;10.10.89.5;9090;OFFLINE;
