sep=;
timestamp;hostname;cpu_percent;mem_percent;mem_used_gb;disk_percent;rx_kbps;tx_kbps
2026-08-10 07:38:23;DESKTOP-22AN8KV;26,9;84,4;9,89;99,8;129,0;42,0
2026-08-10 07:38:35;DESKTOP-22AN8KV;30,2;84,7;9,92;99,8;65,0;37,0
2026-08-10 07:38:46;DESKTOP-22AN8KV;28,4;86,3;10,11;99,8;80,0;22,0
2026-08-10 07:38:58;DESKTOP-22AN8KV;26,2;87,0;10,19;99,8;182,0;41,0
2026-08-10 07:39:09;DESKTOP-22AN8KV;22,5;83,6;9,79;99,8;152,0;19,0
2026-08-10 07:39:21;DESKTOP-22AN8KV;24,0;83,6;9,79;99,8;124,0;27,0
2026-08-10 07:39:33;DESKTOP-22AN8KV;29,2;81,3;9,52;99,8;148,0;28,0
2026-08-10 07:39:44;DESKTOP-22AN8KV;29,0;84,4;9,89;99,8;250,0;50,0
2026-08-10 07:39:56;DESKTOP-22AN8KV;31,8;85,2;9,98;99,8;427,0;48,0
2026-08-10 07:40:07;DESKTOP-22AN8KV;18,5;83,7;9,81;99,8;107,0;10,0
2026-08-10 07:40:19;DESKTOP-22AN8KV;27,1;83,3;9,76;99,8;175,0;23,0
2026-08-10 07:40:30;DESKTOP-22AN8KV;20,1;82,8;9,7;99,8;129,0;8,0
2026-08-10 07:40:42;DESKTOP-22AN8KV;26,7;80,4;9,41;99,8;154,0;20,0
2026-08-10 07:40:53;DESKTOP-22AN8KV;24,1;79,9;9,36;99,8;146,0;23,0
2026-08-10 07:41:05;DESKTOP-22AN8KV;26,8;80,4;9,42;99,8;235,0;57,0
2026-08-10 07:41:16;DESKTOP-22AN8KV;23,5;78,9;9,25;99,8;122,0;11,0
2026-08-10 07:41:28;DESKTOP-22AN8KV;26,2;79,2;9,27;99,8;134,0;30,0
2026-08-10 07:41:39;DESKTOP-22AN8KV;27,6;79,0;9,25;99,8;157,0;9,0
2026-08-10 07:41:51;DESKTOP-22AN8KV;25,3;80,3;9,41;99,8;138,0;31,0
2026-08-10 07:42:03;DESKTOP-22AN8KV;28,0;80,2;9,39;99,8;158,0;67,0
2026-08-10 07:42:14;DESKTOP-22AN8KV;34,3;80,4;9,42;99,8;194,0;46,0
2026-08-10 07:42:26;DESKTOP-22AN8KV;26,3;79,8;9,35;99,8;138,0;15,0
2026-08-10 07:42:37;DESKTOP-22AN8KV;25,1;79,4;9,3;99,8;118,0;28,0
2026-08-10 07:42:49;DESKTOP-22AN8KV;25,7;80,3;9,41;99,8;456,0;5857,0
2026-08-10 07:43:00;DESKTOP-22AN8KV;39,6;79,8;9,35;99,8;158,0;63,0
2026-08-10 07:43:12;DESKTOP-22AN8KV;33,6;81,1;9,5;99,9;331,0;171,0
2026-08-10 07:43:23;DESKTOP-22AN8KV;30,3;79,9;9,37;99,8;218,0;39,0
2026-08-10 07:43:35;DESKTOP-22AN8KV;23,9;78,3;9,17;99,8;167,0;44,0
2026-08-10 07:43:46;DESKTOP-22AN8KV;19,6;78,4;9,18;99,8;178,0;5294,0
2026-08-10 07:43:58;DESKTOP-22AN8KV;19,5;78,6;9,21;99,8;226,0;5329,0
2026-08-10 07:44:09;DESKTOP-22AN8KV;30,2;80,0;9,38;99,8;240,0;5315,0
2026-08-10 07:44:21;DESKTOP-22AN8KV;40,3;83,3;9,76;99,8;216,0;5335,0
2026-08-10 07:44:32;DESKTOP-22AN8KV;27,7;84,3;9,87;99,8;195,0;5293,0
2026-08-10 07:44:44;DESKTOP-22AN8KV;28,3;82,7;9,69;99,8;224,0;50,0
2026-08-10 07:44:56;DESKTOP-22AN8KV;33,7;84,0;9,84;99,8;187,0;400,0
2026-08-10 07:45:07;DESKTOP-22AN8KV;46,1;88,3;10,35;99,8;431,0;5778,0
2026-08-10 07:45:19;DESKTOP-22AN8KV;29,3;87,4;10,24;99,8;2880,0;5326,0
2026-08-10 07:45:30;DESKTOP-22AN8KV;25,5;87,0;10,2;99,8;877,0;66,0
2026-08-10 07:45:42;DESKTOP-22AN8KV;26,9;86,3;10,12;99,8;113,0;63,0
2026-08-10 07:45:53;DESKTOP-22AN8KV;33,9;92,2;10,81;99,8;259,0;5307,0
2026-08-10 07:46:05;DESKTOP-22AN8KV;42,4;93,8;10,98;99,8;111,0;48,0
2026-08-10 07:46:16;DESKTOP-22AN8KV;38,0;88,1;10,32;99,8;121,0;30,0
2026-08-10 07:46:28;DESKTOP-22AN8KV;31,1;85,4;10,0;99,8;111,0;33,0
2026-08-10 07:46:39;DESKTOP-22AN8KV;18,6;84,8;9,94;99,8;149,0;24,0
2026-08-10 07:46:51;DESKTOP-22AN8KV;22,9;85,0;9,96;99,8;144,0;42,0
2026-08-10 07:47:02;DESKTOP-22AN8KV;24,9;84,7;9,92;99,8;124,0;23,0
2026-08-10 07:47:14;DESKTOP-22AN8KV;23,6;85,1;9,97;99,8;156,0;11,0
2026-08-10 07:47:26;DESKTOP-22AN8KV;24,1;85,6;10,03;99,8;122,0;20,0
2026-08-10 07:47:37;DESKTOP-22AN8KV;24,1;85,3;10,0;99,8;128,0;49,0
2026-08-10 07:47:49;DESKTOP-22AN8KV;23,4;85,5;10,01;99,8;171,0;40,0
2026-08-10 07:48:00;DESKTOP-22AN8KV;21,5;85,3;9,99;99,8;135,0;33,0
2026-08-10 07:48:12;DESKTOP-22AN8KV;21,8;84,9;9,94;99,8;129,0;23,0
2026-08-10 07:48:23;DESKTOP-22AN8KV;21,8;84,5;9,9;99,8;119,0;13,0
2026-08-10 07:48:35;DESKTOP-22AN8KV;23,2;85,0;9,96;99,8;157,0;30,0
2026-08-10 07:48:46;DESKTOP-22AN8KV;23,9;85,3;9,99;99,8;167,0;37,0
2026-08-10 07:48:58;DESKTOP-22AN8KV;18,1;86,2;10,1;99,8;268,0;31,0
2026-08-10 07:49:09;DESKTOP-22AN8KV;27,5;84,4;9,89;99,8;179,0;28,0
2026-08-10 07:49:21;DESKTOP-22AN8KV;21,9;84,5;9,9;99,8;106,0;7,0
2026-08-10 07:49:32;DESKTOP-22AN8KV;23,4;84,5;9,89;99,8;82,0;22,0
2026-08-10 07:49:44;DESKTOP-22AN8KV;25,8;85,4;10,01;99,8;134,0;5297,0
2026-08-10 07:49:55;DESKTOP-22AN8KV;29,0;85,4;10,0;99,8;75,0;73,0
2026-08-10 07:50:07;DESKTOP-22AN8KV;30,9;85,0;9,96;99,8;60,0;27,0
2026-08-10 07:50:19;DESKTOP-22AN8KV;26,1;84,8;9,93;99,8;50,0;18,0
2026-08-10 07:50:30;DESKTOP-22AN8KV;27,3;84,8;9,94;99,8;88,0;8,0
2026-08-10 07:50:42;DESKTOP-22AN8KV;30,9;85,4;10,0;99,8;149,0;5291,0
2026-08-10 07:50:53;DESKTOP-22AN8KV;26,3;85,4;10,0;99,8;134,0;5364,0
2026-08-10 07:51:05;DESKTOP-22AN8KV;21,6;84,7;9,93;99,8;133,0;5361,0
2026-08-10 07:51:15;DESKTOP-22AN8KV;23,9;85,1;9,97;99,8;55,0;26,0
2026-08-10 07:51:25;DESKTOP-22AN8KV;37,0;89,1;10,44;99,8;277,0;132,0
2026-08-10 07:51:35;DESKTOP-22AN8KV;31,6;91,7;10,74;99,8;5023,0;575,0
2026-08-10 07:51:45;DESKTOP-22AN8KV;29,5;88,8;10,4;99,8;109,0;132,0
2026-08-10 07:51:55;DESKTOP-22AN8KV;28,5;85,8;10,05;99,8;279,0;6082,0
2026-08-10 07:52:05;DESKTOP-22AN8KV;23,3;85,6;10,02;99,8;187,0;121,0
2026-08-10 07:52:15;DESKTOP-22AN8KV;24,0;84,7;9,93;99,8;117,0;13,0
2026-08-10 07:52:25;DESKTOP-22AN8KV;22,7;86,1;10,09;99,8;283,0;34,0
2026-08-10 07:52:35;DESKTOP-22AN8KV;18,8;85,8;10,05;99,8;143,0;27,0
2026-08-10 07:52:45;DESKTOP-22AN8KV;25,3;86,0;10,07;99,8;124,0;12,0
2026-08-10 07:52:55;DESKTOP-22AN8KV;17,8;85,8;10,05;99,8;91,0;26,0
2026-08-10 07:53:05;DESKTOP-22AN8KV;18,4;85,7;10,04;99,8;46,0;22,0
2026-08-10 07:53:15;DESKTOP-22AN8KV;19,0;85,2;9,98;99,8;44,0;42,0
2026-08-10 07:53:25;DESKTOP-22AN8KV;22,8;88,9;10,42;99,8;333,0;53,0
2026-08-10 07:53:35;DESKTOP-22AN8KV;27,6;85,4;10,01;99,8;168,0;567,0
2026-08-10 07:53:45;DESKTOP-22AN8KV;15,9;84,1;9,85;99,8;42,0;9,0
2026-08-10 07:53:55;DESKTOP-22AN8KV;16,0;83,6;9,8;99,8;43,0;9,0
2026-08-10 07:54:05;DESKTOP-22AN8KV;19,7;83,7;9,8;99,8;97,0;27,0
2026-08-10 07:54:15;DESKTOP-22AN8KV;14,4;83,7;9,8;99,8;31,0;3,0
2026-08-10 07:54:25;DESKTOP-22AN8KV;23,8;85,0;9,95;99,8;108,0;59,0
2026-08-10 07:54:35;DESKTOP-22AN8KV;17,3;84,8;9,93;99,8;51,0;30,0
2026-08-10 07:54:45;DESKTOP-22AN8KV;15,3;85,1;9,97;99,8;59,0;12,0
2026-08-10 07:54:55;DESKTOP-22AN8KV;19,8;85,4;10,01;99,8;45,0;14,0
2026-08-10 07:55:05;DESKTOP-22AN8KV;20,0;84,8;9,93;99,8;32,0;25,0
2026-08-10 07:55:15;DESKTOP-22AN8KV;18,8;84,5;9,9;99,8;32,0;14,0
2026-08-10 07:55:25;DESKTOP-22AN8KV;19,7;85,1;9,97;99,8;95,0;19,0
2026-08-10 07:55:35;DESKTOP-22AN8KV;23,5;87,6;10,26;99,8;305,0;182,0
2026-08-10 07:55:45;DESKTOP-22AN8KV;21,3;87,8;10,29;99,8;51,0;459,0
2026-08-10 07:55:55;DESKTOP-22AN8KV;25,1;87,5;10,25;99,8;61,0;163,0
2026-08-10 07:56:05;DESKTOP-22AN8KV;23,4;87,6;10,26;99,8;74,0;192,0
2026-08-10 07:56:15;DESKTOP-22AN8KV;25,6;87,7;10,28;99,8;125,0;581,0
2026-08-10 07:56:26;DESKTOP-22AN8KV;15,7;87,0;10,19;99,8;139,0;102,0
2026-08-10 07:56:36;DESKTOP-22AN8KV;17,7;86,8;10,17;99,8;49,0;62,0
2026-08-10 07:56:46;DESKTOP-22AN8KV;16,4;86,6;10,15;99,8;45,0;41,0
2026-08-10 07:56:56;DESKTOP-22AN8KV;16,2;86,2;10,09;99,8;45,0;24,0
2026-08-10 07:57:06;DESKTOP-22AN8KV;16,9;86,1;10,09;99,8;49,0;20,0
2026-08-10 07:57:16;DESKTOP-22AN8KV;15,4;85,8;10,05;99,8;43,0;20,0
2026-08-10 07:57:26;DESKTOP-22AN8KV;30,0;90,7;10,62;99,8;252,0;483,0
2026-08-10 07:57:36;DESKTOP-22AN8KV;22,0;88,2;10,34;99,8;124,0;349,0
2026-08-10 07:57:46;DESKTOP-22AN8KV;20,5;87,8;10,29;99,8;53,0;56,0
2026-08-10 07:57:56;DESKTOP-22AN8KV;16,3;86,1;10,08;99,8;45,0;7,0
2026-08-10 07:58:06;DESKTOP-22AN8KV;19,2;86,9;10,18;99,8;36,0;53,0
2026-08-10 07:58:16;DESKTOP-22AN8KV;26,8;87,4;10,24;99,8;81,0;262,0
2026-08-10 07:58:26;DESKTOP-22AN8KV;19,9;86,9;10,18;99,8;101,0;63,0
2026-08-10 07:58:36;DESKTOP-22AN8KV;17,8;85,1;9,97;99,8;34,0;30,0
2026-08-10 07:58:46;DESKTOP-22AN8KV;17,5;85,0;9,95;99,8;41,0;10,0
2026-08-10 07:58:56;DESKTOP-22AN8KV;14,9;84,9;9,95;99,8;46,0;21,0
2026-08-10 07:59:06;DESKTOP-22AN8KV;16,8;84,8;9,94;99,8;48,0;15,0
2026-08-10 07:59:16;DESKTOP-22AN8KV;15,6;84,9;9,95;99,8;56,0;13,0
2026-08-10 07:59:26;DESKTOP-22AN8KV;16,9;85,0;9,95;99,8;89,0;9,0
2026-08-10 07:59:36;DESKTOP-22AN8KV;17,2;84,8;9,94;99,8;54,0;6,0
2026-08-10 07:59:46;DESKTOP-22AN8KV;18,1;84,9;9,95;99,8;56,0;19,0
2026-08-10 07:59:56;DESKTOP-22AN8KV;18,8;85,2;9,98;99,8;45,0;17,0
2026-08-10 08:00:06;DESKTOP-22AN8KV;17,2;86,1;10,08;99,8;55,0;25,0
2026-08-10 08:00:16;DESKTOP-22AN8KV;16,5;85,6;10,03;99,8;39,0;6,0
2026-08-10 08:00:26;DESKTOP-22AN8KV;12,4;85,6;10,02;99,8;102,0;16,0
2026-08-10 08:00:36;DESKTOP-22AN8KV;16,7;85,5;10,02;99,8;43,0;8,0
2026-08-10 08:00:46;DESKTOP-22AN8KV;15,4;85,2;9,99;99,8;32,0;6,0
2026-08-10 08:00:56;DESKTOP-22AN8KV;37,4;87,0;10,2;99,8;247,0;33,0
2026-08-10 08:01:06;DESKTOP-22AN8KV;26,0;87,0;10,19;99,8;182,0;27,0
2026-08-10 08:01:16;DESKTOP-22AN8KV;23,9;87,4;10,24;99,8;135,0;14,0
2026-08-10 08:01:26;DESKTOP-22AN8KV;24,4;88,1;10,32;99,8;170,0;21,0
2026-08-10 08:01:36;DESKTOP-22AN8KV;22,5;87,0;10,19;99,8;131,0;20,0
2026-08-10 08:01:46;DESKTOP-22AN8KV;21,0;86,7;10,16;99,8;137,0;23,0
2026-08-10 08:01:56;DESKTOP-22AN8KV;18,9;86,0;10,08;99,8;321,0;17,0
2026-08-10 08:02:06;DESKTOP-22AN8KV;16,9;86,0;10,08;99,8;207,0;32,0
2026-08-10 08:02:16;DESKTOP-22AN8KV;17,9;85,9;10,06;99,8;111,0;9,0
2026-08-10 08:02:27;DESKTOP-22AN8KV;29,1;87,5;10,25;99,8;73,0;13,0
2026-08-10 08:02:37;DESKTOP-22AN8KV;24,7;87,3;10,23;99,8;35,0;13,0
2026-08-10 08:02:47;DESKTOP-22AN8KV;19,3;87,3;10,23;99,8;33,0;3,0
2026-08-10 08:02:57;DESKTOP-22AN8KV;19,4;86,7;10,15;99,8;115,0;38,0
2026-08-10 08:03:07;DESKTOP-22AN8KV;17,1;86,5;10,14;99,8;55,0;22,0
2026-08-10 08:03:17;DESKTOP-22AN8KV;14,8;86,7;10,15;99,8;44,0;5,0
2026-08-10 08:03:27;DESKTOP-22AN8KV;19,9;86,9;10,18;99,8;80,0;16,0
2026-08-10 08:03:37;DESKTOP-22AN8KV;22,1;85,5;10,02;99,8;36,0;6,0
2026-08-10 08:03:47;DESKTOP-22AN8KV;16,3;85,1;9,97;99,8;30,0;3,0
2026-08-10 08:03:57;DESKTOP-22AN8KV;18,8;85,0;9,96;99,8;48,0;28,0
2026-08-10 08:04:07;DESKTOP-22AN8KV;15,7;84,9;9,94;99,8;36,0;7,0
2026-08-10 08:04:17;DESKTOP-22AN8KV;16,8;85,9;10,07;99,8;54,0;17,0
2026-08-10 08:04:27;DESKTOP-22AN8KV;16,9;87,6;10,26;99,8;93,0;15,0
2026-08-10 08:04:37;DESKTOP-22AN8KV;20,3;88,0;10,31;99,8;48,0;29,0
2026-08-10 08:04:47;DESKTOP-22AN8KV;20,6;86,5;10,13;99,8;55,0;25,0
2026-08-10 08:04:57;DESKTOP-22AN8KV;12,5;86,2;10,1;99,8;320,0;12,0
2026-08-10 08:05:07;DESKTOP-22AN8KV;24,4;87,6;10,26;99,8;47,0;24,0
2026-08-10 08:05:17;DESKTOP-22AN8KV;22,6;86,2;10,1;99,8;44,0;25,0
2026-08-10 08:05:27;DESKTOP-22AN8KV;26,3;86,4;10,12;99,8;89,0;4,0
2026-08-10 08:05:37;DESKTOP-22AN8KV;21,9;86,0;10,07;99,8;30,0;5,0
2026-08-10 08:05:47;DESKTOP-22AN8KV;24,0;86,5;10,13;99,8;50,0;27,0
2026-08-10 08:05:57;DESKTOP-22AN8KV;21,8;86,1;10,09;99,8;344,0;26,0
2026-08-10 08:06:07;DESKTOP-22AN8KV;26,5;86,0;10,08;99,8;43,0;6,0
2026-08-10 08:06:17;DESKTOP-22AN8KV;24,2;86,1;10,09;99,8;51,0;22,0
2026-08-10 08:06:27;DESKTOP-22AN8KV;24,4;85,8;10,05;99,8;97,0;18,0
2026-08-10 08:06:37;DESKTOP-22AN8KV;24,6;85,8;10,06;99,8;44,0;6,0
2026-08-10 08:06:47;DESKTOP-22AN8KV;20,6;85,9;10,06;99,8;47,0;15,0
2026-08-10 08:06:57;DESKTOP-22AN8KV;26,3;85,4;10,01;99,8;60,0;22,0
2026-08-10 08:07:07;DESKTOP-22AN8KV;21,9;85,4;10,01;99,8;35,0;6,0
2026-08-10 08:07:17;DESKTOP-22AN8KV;19,7;85,9;10,06;99,8;119,0;6091,0
2026-08-10 08:07:27;DESKTOP-22AN8KV;26,3;86,4;10,12;99,8;94,0;55,0
2026-08-10 08:07:37;DESKTOP-22AN8KV;29,2;86,2;10,09;99,8;72,0;45,0
2026-08-10 08:07:47;DESKTOP-22AN8KV;27,0;85,8;10,06;99,8;58,0;6,0
2026-08-10 08:07:57;DESKTOP-22AN8KV;32,2;85,7;10,04;99,8;129,0;49,0
2026-08-10 08:08:07;DESKTOP-22AN8KV;30,4;86,3;10,1;99,8;269,0;6169,0
2026-08-10 08:08:17;DESKTOP-22AN8KV;22,1;85,9;10,06;99,8;65,0;84,0
2026-08-10 08:08:27;DESKTOP-22AN8KV;27,7;86,1;10,08;99,8;87,0;27,0
