sep=;
timestamp;hostname;cpu_percent;mem_percent;mem_used_gb;disk_percent;rx_kbps;tx_kbps
2026-08-07 16:23:10;DESKTOP-22AN8KV;36,7;81,8;9,58;99,6;78,0;3357,0
2026-08-07 16:23:22;DESKTOP-22AN8KV;30,8;83,7;9,81;99,6;128,0;108,0
2026-08-07 16:23:33;DESKTOP-22AN8KV;27,3;83,2;9,74;99,6;166,0;20,0
2026-08-07 16:23:45;DESKTOP-22AN8KV;31,8;82,8;9,71;99,6;168,0;59,0
2026-08-07 16:23:56;DESKTOP-22AN8KV;24,4;82,3;9,64;99,6;143,0;22,0
2026-08-07 16:24:08;DESKTOP-22AN8KV;27,2;81,4;9,53;99,6;120,0;43,0
2026-08-07 16:24:19;DESKTOP-22AN8KV;24,4;81,4;9,54;99,6;368,0;35,0
2026-08-07 16:24:31;DESKTOP-22AN8KV;24,2;81,4;9,54;99,6;178,0;29,0
2026-08-07 16:24:42;DESKTOP-22AN8KV;25,0;81,6;9,56;99,6;38,0;34,0
2026-08-07 16:24:54;DESKTOP-22AN8KV;23,3;81,3;9,52;99,6;16,0;18,0
2026-08-07 16:25:05;DESKTOP-22AN8KV;23,9;82,3;9,64;99,6;65,0;3337,0
2026-08-07 16:25:17;DESKTOP-22AN8KV;32,2;82,9;9,71;99,6;88,0;69,0
2026-08-07 16:25:28;DESKTOP-22AN8KV;25,9;84,0;9,84;99,6;113,0;51,0
2026-08-07 16:25:40;DESKTOP-22AN8KV;23,3;84,7;9,93;99,6;78,0;105,0
2026-08-07 16:25:52;DESKTOP-22AN8KV;34,6;83,0;9,72;99,6;47,0;43,0
2026-08-07 16:26:03;DESKTOP-22AN8KV;33,7;84,5;9,9;99,6;89,0;54,0
2026-08-07 16:26:15;DESKTOP-22AN8KV;29,2;82,5;9,67;99,6;30,0;24,0
2026-08-07 16:26:26;DESKTOP-22AN8KV;27,1;82,5;9,66;99,6;95,0;55,0
2026-08-07 16:26:38;DESKTOP-22AN8KV;25,3;82,9;9,72;99,6;120,0;3413,0
2026-08-07 16:26:49;DESKTOP-22AN8KV;28,5;83,1;9,73;99,6;83,0;3356,0
2026-08-07 16:27:01;DESKTOP-22AN8KV;27,7;83,0;9,73;99,6;32,0;86,0
2026-08-07 16:27:12;DESKTOP-22AN8KV;34,0;83,3;9,76;99,6;314,0;3415,0
2026-08-07 16:27:24;DESKTOP-22AN8KV;38,8;83,5;9,78;99,6;111,0;3424,0
2026-08-07 16:27:35;DESKTOP-22AN8KV;34,4;82,9;9,72;99,6;91,0;3405,0
2026-08-07 16:27:47;DESKTOP-22AN8KV;29,8;82,9;9,71;99,6;82,0;3392,0
2026-08-07 16:28:04;DESKTOP-22AN8KV;0,0;85,2;9,98;99,6;0,0;0,0
2026-08-07 16:28:15;DESKTOP-22AN8KV;35,2;82,9;9,71;99,6;65,0;1589,0
2026-08-07 16:28:27;DESKTOP-22AN8KV;35,7;83,3;9,76;99,6;86,0;59,0
2026-08-07 16:28:38;DESKTOP-22AN8KV;33,4;82,2;9,63;99,6;56,0;3543,0
2026-08-07 16:28:50;DESKTOP-22AN8KV;32,5;81,8;9,58;99,6;39,0;119,0
2026-08-07 16:29:01;DESKTOP-22AN8KV;40,6;82,6;9,68;99,6;68,0;74,0
2026-08-07 16:29:13;DESKTOP-22AN8KV;34,8;82,3;9,64;99,6;66,0;3421,0
2026-08-07 16:29:25;DESKTOP-22AN8KV;29,4;82,4;9,65;99,6;119,0;122,0
2026-08-07 16:29:36;DESKTOP-22AN8KV;31,3;82,8;9,7;99,6;85,0;4157,0
2026-08-07 16:29:48;DESKTOP-22AN8KV;33,4;82,4;9,66;99,6;60,0;2907,0
2026-08-07 16:29:59;DESKTOP-22AN8KV;30,8;83,9;9,82;99,6;44,0;166,0
2026-08-07 16:30:11;DESKTOP-22AN8KV;30,4;85,3;9,99;99,6;87,0;3468,0
2026-08-07 16:30:22;DESKTOP-22AN8KV;29,4;82,4;9,66;99,6;317,0;59,0
2026-08-07 16:30:34;DESKTOP-22AN8KV;26,5;82,2;9,63;99,6;49,0;57,0
2026-08-07 16:30:45;DESKTOP-22AN8KV;29,6;82,5;9,66;99,6;33,0;7,0
2026-08-07 16:30:57;DESKTOP-22AN8KV;25,9;82,6;9,68;99,6;62,0;24,0
2026-08-07 16:31:08;DESKTOP-22AN8KV;31,7;83,2;9,74;99,6;55,0;21,0
2026-08-07 16:31:20;DESKTOP-22AN8KV;26,8;82,7;9,69;99,6;97,0;32,0
2026-08-07 16:31:31;DESKTOP-22AN8KV;28,5;82,4;9,66;99,6;69,0;3366,0
2026-08-07 16:31:43;DESKTOP-22AN8KV;35,4;83,8;9,82;99,6;109,0;144,0
2026-08-07 16:31:54;DESKTOP-22AN8KV;29,8;83,6;9,79;99,6;176,0;185,0
2026-08-07 16:32:06;DESKTOP-22AN8KV;31,2;83,3;9,76;99,6;39,0;66,0
2026-08-07 16:32:18;DESKTOP-22AN8KV;32,6;84,7;9,92;99,6;48,0;31,0
2026-08-07 16:32:29;DESKTOP-22AN8KV;32,1;86,8;10,17;99,6;77,0;27,0
2026-08-07 16:32:41;DESKTOP-22AN8KV;32,4;84,7;9,93;99,6;266,0;19,0
2026-08-07 16:32:52;DESKTOP-22AN8KV;34,7;84,2;9,87;99,6;283,0;31,0
2026-08-07 16:33:04;DESKTOP-22AN8KV;25,9;84,4;9,88;99,6;27,0;15,0
2026-08-07 16:33:15;DESKTOP-22AN8KV;29,2;84,0;9,84;99,6;21,0;46,0
2026-08-07 16:33:27;DESKTOP-22AN8KV;30,6;84,3;9,88;99,6;121,0;3754,0
2026-08-07 16:33:38;DESKTOP-22AN8KV;29,0;86,2;10,1;99,6;268,0;68,0
2026-08-07 16:33:50;DESKTOP-22AN8KV;22,8;84,9;9,95;99,6;540,0;32,0
2026-08-07 16:34:01;DESKTOP-22AN8KV;22,0;85,6;10,02;99,6;58,0;49,0
2026-08-07 16:34:13;DESKTOP-22AN8KV;21,1;84,9;9,94;99,6;91,0;3815,0
2026-08-07 16:34:24;DESKTOP-22AN8KV;23,0;85,1;9,97;99,6;75,0;41,0
2026-08-07 16:34:36;DESKTOP-22AN8KV;26,6;86,8;10,17;99,6;100,0;81,0
2026-08-07 16:34:47;DESKTOP-22AN8KV;33,9;86,1;10,08;99,6;44,0;40,0
2026-08-07 16:34:59;DESKTOP-22AN8KV;21,8;84,4;9,89;99,6;18,0;7,0
2026-08-07 16:35:11;DESKTOP-22AN8KV;30,3;83,9;9,83;99,6;33,0;25,0
2026-08-07 16:35:22;DESKTOP-22AN8KV;25,6;83,6;9,8;99,6;66,0;20,0
2026-08-07 16:35:34;DESKTOP-22AN8KV;25,4;83,6;9,8;99,6;30,0;6,0
2026-08-07 16:35:45;DESKTOP-22AN8KV;28,6;82,8;9,7;99,6;41,0;21,0
2026-08-07 16:35:57;DESKTOP-22AN8KV;28,9;82,7;9,69;99,6;20,0;11,0
2026-08-07 16:36:08;DESKTOP-22AN8KV;26,8;82,4;9,66;99,6;45,0;25,0
2026-08-07 16:36:20;DESKTOP-22AN8KV;27,5;82,6;9,68;99,6;63,0;11,0
2026-08-07 16:36:31;DESKTOP-22AN8KV;26,2;82,8;9,7;99,6;40,0;12,0
2026-08-07 16:36:43;DESKTOP-22AN8KV;25,5;82,7;9,69;99,6;31,0;31,0
2026-08-07 16:36:54;DESKTOP-22AN8KV;26,7;82,7;9,69;99,6;30,0;10,0
2026-08-07 16:37:06;DESKTOP-22AN8KV;27,9;83,7;9,81;99,6;29,0;22,0
2026-08-07 16:37:17;DESKTOP-22AN8KV;33,6;84,6;9,91;99,6;32,0;34,0
2026-08-07 16:37:29;DESKTOP-22AN8KV;26,5;82,8;9,71;99,6;95,0;21,0
2026-08-07 16:37:40;DESKTOP-22AN8KV;29,3;84,3;9,88;99,6;36,0;21,0
2026-08-07 16:37:52;DESKTOP-22AN8KV;27,2;84,1;9,85;99,6;45,0;32,0
2026-08-07 16:38:04;DESKTOP-22AN8KV;25,9;83,8;9,82;99,6;80,0;30,0
2026-08-07 16:38:15;DESKTOP-22AN8KV;21,9;84,4;9,89;99,6;82,0;38,0
2026-08-07 16:38:27;DESKTOP-22AN8KV;28,7;83,7;9,81;99,6;76,0;29,0
2026-08-07 16:38:38;DESKTOP-22AN8KV;21,8;84,6;9,92;99,6;181,0;9,0
2026-08-07 16:38:50;DESKTOP-22AN8KV;28,7;84,8;9,94;99,6;630,0;26,0
2026-08-07 16:39:01;DESKTOP-22AN8KV;31,9;85,5;10,01;99,6;38,0;48,0
2026-08-07 16:39:13;DESKTOP-22AN8KV;30,0;84,4;9,89;99,6;65,0;18,0
2026-08-07 16:39:24;DESKTOP-22AN8KV;28,0;84,2;9,87;99,6;74,0;30,0
2026-08-07 16:39:36;DESKTOP-22AN8KV;29,4;85,2;9,98;99,6;89,0;3992,0
2026-08-07 16:39:47;DESKTOP-22AN8KV;31,6;84,6;9,91;99,6;38,0;56,0
2026-08-07 16:39:59;DESKTOP-22AN8KV;29,8;85,2;9,98;99,6;62,0;60,0
2026-08-07 16:40:10;DESKTOP-22AN8KV;32,3;84,8;9,93;99,6;66,0;52,0
2026-08-07 16:40:22;DESKTOP-22AN8KV;31,5;84,4;9,88;99,6;71,0;24,0
2026-08-07 16:40:34;DESKTOP-22AN8KV;33,3;84,3;9,88;99,6;525,0;23,0
2026-08-07 16:40:45;DESKTOP-22AN8KV;29,3;83,8;9,82;99,6;42,0;59,0
2026-08-07 16:40:57;DESKTOP-22AN8KV;28,4;84,0;9,84;99,6;44,0;226,0
2026-08-07 16:41:08;DESKTOP-22AN8KV;26,1;84,0;9,84;99,6;80,0;4120,0
2026-08-07 16:41:20;DESKTOP-22AN8KV;29,8;84,0;9,84;99,6;120,0;79,0
2026-08-07 16:41:31;DESKTOP-22AN8KV;26,0;84,1;9,85;99,6;199,0;31,0
2026-08-07 16:41:43;DESKTOP-22AN8KV;26,3;84,0;9,84;99,6;124,0;17,0
2026-08-07 16:41:54;DESKTOP-22AN8KV;27,8;83,5;9,78;99,6;62,0;21,0
2026-08-07 16:42:06;DESKTOP-22AN8KV;29,3;85,2;9,98;99,6;64,0;54,0
2026-08-07 16:42:17;DESKTOP-22AN8KV;25,5;84,0;9,84;99,6;47,0;44,0
2026-08-07 16:42:29;DESKTOP-22AN8KV;23,0;83,6;9,79;99,6;75,0;12,0
2026-08-07 16:42:40;DESKTOP-22AN8KV;22,9;83,3;9,76;99,6;27,0;18,0
2026-08-07 16:42:52;DESKTOP-22AN8KV;24,1;83,1;9,74;99,6;46,0;19,0
2026-08-07 16:43:03;DESKTOP-22AN8KV;24,7;82,9;9,71;99,6;34,0;20,0
2026-08-07 16:43:15;DESKTOP-22AN8KV;33,4;87,3;10,23;99,6;51,0;47,0
2026-08-07 16:43:27;DESKTOP-22AN8KV;17,7;84,9;9,95;99,6;74,0;10,0
2026-08-07 16:43:38;DESKTOP-22AN8KV;22,1;86,7;10,16;99,6;59,0;26,0
2026-08-07 16:43:50;DESKTOP-22AN8KV;21,7;83,8;9,81;99,6;29,0;21,0
2026-08-07 16:44:01;DESKTOP-22AN8KV;20,8;83,3;9,76;99,6;29,0;9,0
2026-08-07 16:44:13;DESKTOP-22AN8KV;19,1;83,1;9,74;99,6;33,0;24,0
2026-08-07 16:44:24;DESKTOP-22AN8KV;20,5;83,5;9,78;99,6;89,0;19,0
2026-08-07 16:44:36;DESKTOP-22AN8KV;30,7;84,9;9,94;99,6;41,0;53,0
2026-08-07 16:44:47;DESKTOP-22AN8KV;25,4;83,4;9,77;99,6;22,0;19,0
2026-08-07 16:44:59;DESKTOP-22AN8KV;21,9;83,5;9,79;99,6;18,0;7,0
2026-08-07 16:45:10;DESKTOP-22AN8KV;26,9;83,6;9,8;99,6;36,0;28,0
2026-08-07 16:45:22;DESKTOP-22AN8KV;24,2;83,1;9,73;99,6;77,0;31,0
2026-08-07 16:45:33;DESKTOP-22AN8KV;21,7;83,0;9,73;99,6;64,0;38,0
2026-08-07 16:45:45;DESKTOP-22AN8KV;22,1;82,9;9,71;99,6;18,0;24,0
2026-08-07 16:45:57;DESKTOP-22AN8KV;21,1;82,8;9,7;99,6;30,0;5,0
2026-08-07 16:46:08;DESKTOP-22AN8KV;23,5;82,4;9,66;99,6;41,0;28,0
2026-08-07 16:46:20;DESKTOP-22AN8KV;22,1;82,3;9,65;99,6;56,0;24,0
2026-08-07 16:46:31;DESKTOP-22AN8KV;21,7;82,5;9,66;99,6;102,0;34,0
2026-08-07 16:46:43;DESKTOP-22AN8KV;20,2;82,3;9,65;99,6;29,0;33,0
2026-08-07 16:46:54;DESKTOP-22AN8KV;22,2;82,3;9,64;99,6;22,0;7,0
2026-08-07 16:47:06;DESKTOP-22AN8KV;23,1;82,2;9,62;99,6;25,0;21,0
2026-08-07 16:47:17;DESKTOP-22AN8KV;23,3;82,1;9,62;99,6;27,0;22,0
2026-08-07 16:47:29;DESKTOP-22AN8KV;31,6;85,6;10,03;99,6;117,0;4163,0
2026-08-07 16:47:40;DESKTOP-22AN8KV;32,5;84,9;9,95;99,6;62,0;73,0
2026-08-07 16:47:52;DESKTOP-22AN8KV;31,6;83,6;9,8;99,6;45,0;12,0
2026-08-07 16:48:03;DESKTOP-22AN8KV;31,5;84,3;9,87;99,6;97,0;70,0
2026-08-07 16:48:15;DESKTOP-22AN8KV;35,2;82,8;9,69;99,6;272,0;43,0
2026-08-07 16:48:26;DESKTOP-22AN8KV;34,1;83,3;9,75;99,6;730,0;38,0
2026-08-07 16:48:38;DESKTOP-22AN8KV;34,5;83,0;9,72;99,6;45,0;28,0
2026-08-07 16:48:49;DESKTOP-22AN8KV;33,3;82,8;9,7;99,6;28,0;11,0
2026-08-07 16:49:01;DESKTOP-22AN8KV;33,3;82,7;9,68;99,6;33,0;15,0
2026-08-07 16:49:13;DESKTOP-22AN8KV;33,3;82,7;9,69;99,6;27,0;27,0
2026-08-07 16:49:24;DESKTOP-22AN8KV;34,5;83,0;9,72;99,6;984,0;9,0
2026-08-07 16:49:36;DESKTOP-22AN8KV;31,1;83,3;9,76;99,6;40,0;27,0
2026-08-07 16:49:47;DESKTOP-22AN8KV;34,1;83,1;9,74;99,6;33,0;7,0
2026-08-07 16:49:59;DESKTOP-22AN8KV;27,8;83,6;9,79;99,6;45,0;108,0
2026-08-07 16:50:10;DESKTOP-22AN8KV;35,6;83,6;9,79;99,6;58,0;48,0
2026-08-07 16:50:22;DESKTOP-22AN8KV;35,3;83,0;9,73;99,6;57,0;11,0
2026-08-07 16:50:33;DESKTOP-22AN8KV;36,0;84,9;9,95;99,6;76,0;149,0
2026-08-07 16:50:45;DESKTOP-22AN8KV;35,7;83,5;9,79;99,6;62,0;4219,0
2026-08-07 16:50:56;DESKTOP-22AN8KV;36,3;83,6;9,8;99,6;82,0;4307,0
2026-08-07 16:51:08;DESKTOP-22AN8KV;35,4;83,1;9,73;99,6;53,0;28,0
2026-08-07 16:51:19;DESKTOP-22AN8KV;34,5;83,6;9,79;99,6;71,0;4196,0
2026-08-07 16:51:31;DESKTOP-22AN8KV;34,4;84,1;9,85;99,6;88,0;4236,0
2026-08-07 16:51:42;DESKTOP-22AN8KV;33,0;83,7;9,81;99,6;53,0;4476,0
2026-08-07 16:51:54;DESKTOP-22AN8KV;33,8;85,2;9,98;99,6;112,0;8474,0
2026-08-07 16:52:06;DESKTOP-22AN8KV;37,3;86,7;10,16;99,6;91,0;4305,0
2026-08-07 16:52:17;DESKTOP-22AN8KV;34,5;85,0;9,96;99,6;95,0;4449,0
2026-08-07 16:52:29;DESKTOP-22AN8KV;37,4;84,0;9,84;99,6;91,0;305,0
2026-08-07 16:52:40;DESKTOP-22AN8KV;37,2;85,3;9,99;99,6;77,0;4332,0
2026-08-07 16:52:52;DESKTOP-22AN8KV;28,2;83,6;9,8;99,6;43,0;225,0
2026-08-07 16:53:03;DESKTOP-22AN8KV;28,1;85,9;10,06;99,6;113,0;4316,0
2026-08-07 16:53:15;DESKTOP-22AN8KV;22,0;84,0;9,84;99,6;73,0;63,0
2026-08-07 16:53:26;DESKTOP-22AN8KV;23,8;84,5;9,9;99,6;85,0;37,0
2026-08-07 16:53:38;DESKTOP-22AN8KV;27,4;84,8;9,93;99,6;43,0;34,0
2026-08-07 16:53:49;DESKTOP-22AN8KV;35,5;85,3;9,99;99,6;53,0;56,0
2026-08-07 16:54:01;DESKTOP-22AN8KV;23,3;83,6;9,8;99,6;38,0;18,0
2026-08-07 16:54:12;DESKTOP-22AN8KV;22,0;83,7;9,81;99,6;41,0;32,0
2026-08-07 16:54:24;DESKTOP-22AN8KV;28,5;84,6;9,91;99,6;583,0;47,0
2026-08-07 16:54:35;DESKTOP-22AN8KV;26,1;84,3;9,88;99,6;44,0;30,0
2026-08-07 16:54:47;DESKTOP-22AN8KV;21,1;84,3;9,88;99,6;56,0;45,0
2026-08-07 16:54:59;DESKTOP-22AN8KV;28,1;85,8;10,05;99,6;141,0;4254,0
2026-08-07 16:55:10;DESKTOP-22AN8KV;23,8;86,3;10,11;99,6;75,0;91,0
2026-08-07 16:55:22;DESKTOP-22AN8KV;29,2;84,7;9,93;99,6;87,0;20,0
2026-08-07 16:55:33;DESKTOP-22AN8KV;32,5;84,3;9,88;99,6;72,0;41,0
2026-08-07 16:55:45;DESKTOP-22AN8KV;33,3;86,0;10,07;99,6;66,0;114,0
2026-08-07 16:55:56;DESKTOP-22AN8KV;21,8;86,5;10,14;99,6;56,0;29,0
2026-08-07 16:56:08;DESKTOP-22AN8KV;34,3;84,9;9,95;99,6;50,0;45,0
2026-08-07 16:56:19;DESKTOP-22AN8KV;34,9;84,7;9,92;99,6;229,0;258,0
2026-08-07 16:56:31;DESKTOP-22AN8KV;40,1;84,9;9,95;99,6;301,0;4266,0
2026-08-07 16:56:43;DESKTOP-22AN8KV;33,6;86,1;10,09;99,6;76,0;86,0
2026-08-07 16:56:54;DESKTOP-22AN8KV;27,9;85,1;9,97;99,6;39,0;41,0
2026-08-07 16:57:06;DESKTOP-22AN8KV;32,5;84,2;9,87;99,6;76,0;39,0
2026-08-07 16:57:17;DESKTOP-22AN8KV;32,9;84,7;9,93;99,6;105,0;4306,0
2026-08-07 16:57:29;DESKTOP-22AN8KV;38,6;84,8;9,94;99,6;126,0;4541,0
2026-08-07 16:57:40;DESKTOP-22AN8KV;37,9;85,0;9,96;99,6;375,0;4280,0
2026-08-07 16:57:52;DESKTOP-22AN8KV;41,1;86,9;10,18;99,6;72,0;4503,0
2026-08-07 16:58:03;DESKTOP-22AN8KV;32,6;85,0;9,96;99,6;37,0;16,0
2026-08-07 16:58:15;DESKTOP-22AN8KV;36,2;84,8;9,94;99,6;22,0;44,0
2026-08-07 16:58:26;DESKTOP-22AN8KV;34,5;86,2;10,1;99,6;127,0;4278,0
2026-08-07 16:58:38;DESKTOP-22AN8KV;29,3;84,7;9,93;99,6;36,0;67,0
2026-08-07 16:58:49;DESKTOP-22AN8KV;29,6;84,2;9,87;99,6;68,0;247,0
2026-08-07 16:59:01;DESKTOP-22AN8KV;33,9;83,0;9,72;99,6;63,0;39,0
2026-08-07 16:59:13;DESKTOP-22AN8KV;29,2;82,7;9,68;99,6;33,0;26,0
2026-08-07 16:59:24;DESKTOP-22AN8KV;31,8;82,7;9,68;99,6;112,0;4220,0
2026-08-07 16:59:36;DESKTOP-22AN8KV;30,5;82,7;9,69;99,6;44,0;52,0
2026-08-07 16:59:47;DESKTOP-22AN8KV;38,0;84,4;9,89;99,6;231,0;51,0
2026-08-07 16:59:59;DESKTOP-22AN8KV;31,8;84,3;9,87;99,6;46,0;40,0
2026-08-07 17:00:10;DESKTOP-22AN8KV;32,9;84,6;9,92;99,6;105,0;4444,0
2026-08-07 17:00:22;DESKTOP-22AN8KV;29,6;83,8;9,81;99,6;84,0;95,0
2026-08-07 17:00:33;DESKTOP-22AN8KV;30,5;83,8;9,82;99,6;38,0;43,0
2026-08-07 17:00:45;DESKTOP-22AN8KV;27,5;85,0;9,96;99,6;220,0;202,0
