sep=;
timestamp;name;ip;port;status;latency_ms
2026-08-10 07:20:07;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:20:07;Wazuh SIEM;10.10.1.162;1514;ONLINE;3,3
2026-08-10 07:20:07;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:20:07;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:20:19;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:20:19;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:20:19;Wazuh SIEM;10.10.1.162;1514;ONLINE;6,8
2026-08-10 07:20:19;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:20:19;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:20:31;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:20:31;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:20:31;Wazuh SIEM;10.10.1.162;1514;ONLINE;12,1
2026-08-10 07:20:31;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:20:31;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:20:42;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:20:42;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:20:42;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,9
2026-08-10 07:20:42;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:20:42;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:20:54;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:20:54;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:20:54;Wazuh SIEM;10.10.1.162;1514;ONLINE;9,8
2026-08-10 07:20:54;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:20:54;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:21:05;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:21:05;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:21:05;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,9
2026-08-10 07:21:05;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:21:05;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:21:17;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:21:17;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:21:17;Wazuh SIEM;10.10.1.162;1514;ONLINE;11,2
2026-08-10 07:21:17;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:21:17;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:21:28;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:21:28;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:21:28;Wazuh SIEM;10.10.1.162;1514;ONLINE;15,2
2026-08-10 07:21:28;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:21:28;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:21:40;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:21:40;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:21:40;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,2
2026-08-10 07:21:40;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:21:40;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:21:51;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:21:51;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:21:51;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,0
2026-08-10 07:21:51;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:21:51;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:22:03;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:22:03;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:22:03;Wazuh SIEM;10.10.1.162;1514;ONLINE;23,8
2026-08-10 07:22:03;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:22:03;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:22:14;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:22:14;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:22:14;Wazuh SIEM;10.10.1.162;1514;ONLINE;23,3
2026-08-10 07:22:14;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:22:14;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:22:26;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:22:26;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:22:26;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,9
2026-08-10 07:22:26;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:22:26;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:22:37;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:22:37;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:22:37;Wazuh SIEM;10.10.1.162;1514;ONLINE;18,2
2026-08-10 07:22:37;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:22:37;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:22:49;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:22:49;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:22:49;Wazuh SIEM;10.10.1.162;1514;ONLINE;37,9
2026-08-10 07:22:49;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:22:49;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:23:00;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:23:00;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:23:00;Wazuh SIEM;10.10.1.162;1514;ONLINE;16,9
2026-08-10 07:23:00;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:23:00;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:23:12;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:23:12;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:23:12;Wazuh SIEM;10.10.1.162;1514;ONLINE;31,7
2026-08-10 07:23:12;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:23:12;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:23:24;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:23:24;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:23:24;Wazuh SIEM;10.10.1.162;1514;ONLINE;184,4
2026-08-10 07:23:24;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:23:24;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:23:35;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:23:35;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:23:35;Wazuh SIEM;10.10.1.162;1514;ONLINE;113,7
2026-08-10 07:23:35;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:23:35;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:23:47;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:23:47;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:23:47;Wazuh SIEM;10.10.1.162;1514;ONLINE;33,2
2026-08-10 07:23:47;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:23:47;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:23:58;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:23:58;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:23:58;Wazuh SIEM;10.10.1.162;1514;ONLINE;20,7
2026-08-10 07:23:58;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:23:58;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:24:10;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:24:10;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:24:10;Wazuh SIEM;10.10.1.162;1514;ONLINE;73,6
2026-08-10 07:24:10;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:24:10;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:24:21;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:24:21;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:24:21;Wazuh SIEM;10.10.1.162;1514;ONLINE;34,0
2026-08-10 07:24:21;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:24:21;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:24:33;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:24:33;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:24:33;Wazuh SIEM;10.10.1.162;1514;ONLINE;26,0
2026-08-10 07:24:33;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:24:33;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:24:44;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:24:44;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:24:44;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,2
2026-08-10 07:24:44;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:24:44;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:24:56;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:24:56;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:24:56;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,0
2026-08-10 07:24:56;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:24:56;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:25:07;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:25:07;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:25:07;Wazuh SIEM;10.10.1.162;1514;ONLINE;5,0
2026-08-10 07:25:07;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:25:07;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:25:19;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:25:19;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:25:19;Wazuh SIEM;10.10.1.162;1514;ONLINE;13,2
2026-08-10 07:25:19;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:25:19;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:25:30;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:25:30;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:25:30;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,6
2026-08-10 07:25:30;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:25:30;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:25:42;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:25:42;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:25:42;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,0
2026-08-10 07:25:42;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:25:42;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:25:53;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:25:53;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:25:53;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,9
2026-08-10 07:25:53;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:25:53;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:26:05;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:26:05;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:26:05;Wazuh SIEM;10.10.1.162;1514;ONLINE;14,8
2026-08-10 07:26:05;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:26:05;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:26:16;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:26:16;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:26:16;Wazuh SIEM;10.10.1.162;1514;ONLINE;25,5
2026-08-10 07:26:16;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:26:16;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:26:28;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:26:28;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:26:28;Wazuh SIEM;10.10.1.162;1514;ONLINE;22,9
2026-08-10 07:26:28;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:26:28;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:26:40;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:26:40;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:26:40;Wazuh SIEM;10.10.1.162;1514;ONLINE;15,8
2026-08-10 07:26:40;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:26:40;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:26:51;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:26:51;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:26:51;Wazuh SIEM;10.10.1.162;1514;ONLINE;7,2
2026-08-10 07:26:51;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:26:51;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:27:03;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:27:03;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:27:03;Wazuh SIEM;10.10.1.162;1514;ONLINE;13,6
2026-08-10 07:27:03;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:27:03;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:27:14;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:27:14;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:27:14;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,6
2026-08-10 07:27:14;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:27:14;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:27:26;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:27:26;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:27:26;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,2
2026-08-10 07:27:26;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:27:26;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:27:37;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:27:37;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:27:37;Wazuh SIEM;10.10.1.162;1514;ONLINE;14,2
2026-08-10 07:27:37;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:27:37;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:27:49;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:27:49;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:27:49;Wazuh SIEM;10.10.1.162;1514;ONLINE;24,7
2026-08-10 07:27:49;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:27:49;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:28:00;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:28:00;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:28:00;Wazuh SIEM;10.10.1.162;1514;ONLINE;24,7
2026-08-10 07:28:00;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:28:00;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:28:12;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:28:12;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:28:12;Wazuh SIEM;10.10.1.162;1514;ONLINE;7,4
2026-08-10 07:28:12;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:28:12;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:28:23;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:28:23;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:28:23;Wazuh SIEM;10.10.1.162;1514;ONLINE;16,8
2026-08-10 07:28:23;Laptop Saya (Dashboard);10.10.89.2;9090;OFFLINE;
2026-08-10 07:28:23;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:28:35;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:28:35;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:28:35;Wazuh SIEM;10.10.1.162;1514;ONLINE;21,6
2026-08-10 07:28:35;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:28:46;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:28:46;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:28:46;Wazuh SIEM;10.10.1.162;1514;ONLINE;17,2
2026-08-10 07:28:46;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:28:58;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:28:58;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:28:58;Wazuh SIEM;10.10.1.162;1514;ONLINE;22,9
2026-08-10 07:28:58;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:29:10;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:29:10;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:29:10;Wazuh SIEM;10.10.1.162;1514;ONLINE;262,3
2026-08-10 07:29:10;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:29:21;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:29:21;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:29:21;Wazuh SIEM;10.10.1.162;1514;ONLINE;11,9
2026-08-10 07:29:21;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:29:33;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:29:33;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:29:33;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,9
2026-08-10 07:29:33;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:29:33;Laptop Saya (Dashboard);10.10.88.144;9091;ONLINE;0,4
2026-08-10 07:29:44;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:29:44;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:29:44;Wazuh SIEM;10.10.1.162;1514;ONLINE;11,3
2026-08-10 07:29:44;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:29:44;Laptop Saya (Dashboard);10.10.88.144;9091;ONLINE;0,5
2026-08-10 07:29:56;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:29:56;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:29:56;Wazuh SIEM;10.10.1.162;1514;ONLINE;33,3
2026-08-10 07:29:56;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:29:56;Laptop Saya (Dashboard);10.10.88.144;9091;ONLINE;0,8
2026-08-10 07:30:07;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:30:07;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:30:07;Wazuh SIEM;10.10.1.162;1514;ONLINE;27,6
2026-08-10 07:30:07;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:30:07;Laptop Saya (Dashboard);10.10.88.144;9091;ONLINE;1,0
2026-08-10 07:30:19;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:30:19;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:30:19;Wazuh SIEM;10.10.1.162;1514;ONLINE;13,1
2026-08-10 07:30:19;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:30:19;Laptop Saya (Dashboard);10.10.88.144;9091;ONLINE;0,7
2026-08-10 07:30:30;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:30:30;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:30:30;Wazuh SIEM;10.10.1.162;1514;ONLINE;9,4
2026-08-10 07:30:30;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:30:30;Laptop Saya (Dashboard);10.10.88.144;9091;ONLINE;1,1
2026-08-10 07:30:42;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:30:42;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:30:42;Wazuh SIEM;10.10.1.162;1514;ONLINE;107,9
2026-08-10 07:30:42;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:30:42;Laptop Saya (Dashboard);10.10.88.144;9091;ONLINE;0,6
2026-08-10 07:30:53;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:30:53;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:30:53;Wazuh SIEM;10.10.1.162;1514;ONLINE;4,2
2026-08-10 07:30:53;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:30:53;Laptop Saya (Dashboard);10.10.88.144;9091;ONLINE;0,5
2026-08-10 07:31:05;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:31:05;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:31:05;Wazuh SIEM;10.10.1.162;1514;ONLINE;5,5
2026-08-10 07:31:05;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:31:05;Laptop Saya (Dashboard);10.10.88.144;9091;ONLINE;0,4
2026-08-10 07:31:16;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:31:16;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:31:16;Wazuh SIEM;10.10.1.162;1514;ONLINE;3,9
2026-08-10 07:31:16;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:31:16;Laptop Saya (Dashboard);10.10.88.144;9091;ONLINE;0,4
2026-08-10 07:31:28;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:31:28;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:31:28;Wazuh SIEM;10.10.1.162;1514;ONLINE;11,0
2026-08-10 07:31:28;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:31:28;Laptop Saya (Dashboard);10.10.88.144;9091;ONLINE;0,8
2026-08-10 07:31:40;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:31:40;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
2026-08-10 07:31:40;Wazuh SIEM;10.10.1.162;1514;ONLINE;10,7
2026-08-10 07:31:40;kholis;10.10.89.5;8080;OFFLINE;
2026-08-10 07:31:40;Laptop Saya (Dashboard);10.10.88.144;9091;ONLINE;0,4
2026-08-10 07:31:51;Exaquantum PIMS Server;10.10.88.213;1433;OFFLINE;
2026-08-10 07:31:51;Badak LNG Spring;10.10.1.188;1433;OFFLINE;
